episode,return
191,22.0
192,21.0
193,28.0
194,11.0
195,20.0
196,23.0
197,8.0
198,17.0
199,18.0
200,26.0
1,0.8999999999999999
2,0.26
3,0.22
4,0.38
5,0.0
6,0.06
7,0.0
8,0.12
9,0.24
10,0.02
11,0.24000000000000002
12,0.04
13,0.26
14,0.24000000000000002
15,0.16
16,0.6000000000000001
17,0.0
18,0.48
19,0.06
20,0.1
21,0.12000000000000001
22,0.4799999999999999
23,0.18
24,0.6200000000000001
25,0.14
26,0.44
27,0.30000000000000004
28,0.45999999999999996
29,0.08
30,0.16
31,0.36
32,0.27999999999999997
33,0.2
34,0.12
35,0.48
36,0.16
37,0.33999999999999997
38,0.31999999999999995
39,0.36
40,0.62
41,0.33999999999999997
42,0.5800000000000001
43,0.2
44,0.28
45,0.6
46,0.46
47,0.5
48,0.16
49,0.6599999999999999
50,0.49999999999999994
51,0.42
52,0.44000000000000006
53,0.44
54,0.3
55,0.28
56,0.34
57,0.32000000000000006
58,0.26
59,0.39999999999999997
60,0.22
61,0.48
62,0.26
63,0.3400000000000001
64,0.38
65,0.48000000000000004
66,0.21999999999999997
67,0.26
68,0.6000000000000001
69,0.12000000000000001
70,0.7
71,0.24
72,0.18
73,0.39999999999999997
74,0.84
75,0.26
76,0.34
77,0.44
78,0.48000000000000004
79,0.34
80,0.72
81,0.04
82,0.22
83,0.32
84,0.16
85,0.16
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.02
101,0.45999999999999996
102,0.26
103,0.30000000000000004
104,0.22
105,0.24
106,0.52
107,0.42000000000000004
108,0.44000000000000006
109,0.34
110,0.26
111,0.64
112,0.32
113,0.34
114,0.44
115,0.28
116,0.54
117,0.7000000000000001
118,0.30000000000000004
119,0.30000000000000004
120,0.36000000000000004
121,0.22
122,0.38
123,0.42000000000000004
124,0.56
125,0.22
126,0.18
127,0.22
128,0.32
129,0.22
130,0.52
131,0.28
132,0.30000000000000004
133,0.28
134,0.4
135,0.44000000000000006
136,0.3
137,0.14
138,0.38
139,0.36
140,0.02
141,0.52
142,0.34
143,0.16
144,0.22
145,0.22
146,0.4000000000000001
147,0.27999999999999997
148,0.31999999999999995
149,0.68
150,0.2
151,0.36
152,0.5
153,0.30000000000000004
154,0.26
155,0.3
156,0.32
157,0.32
158,0.22
159,0.56
160,0.42000000000000004
161,0.38
162,0.26
163,0.9000000000000001
164,0.46
165,0.44
166,0.38
167,0.66
168,0.14
169,0.58
170,0.6399999999999999
171,0.24
172,0.3
173,0.26
174,0.36
175,0.22
176,0.24000000000000002
177,0.24
178,0.5199999999999999
179,0.44000000000000006
180,0.56
181,0.4
182,0.4
183,0.22
184,0.44
185,0.1
186,0.32
187,0.24000000000000002
188,0.22
189,0.16
190,0.26
191,0.4400000000000001
192,0.2
193,0.4
194,0.16
195,0.52
196,0.84
197,0.26
198,0.45999999999999996
199,0.36000000000000004
200,0.48
1,-24.319999999999993
2,-127.23000000000003
3,-160.18
4,-242.94000000000005
5,-370.09999999999997
6,-293.99
7,-383.03
8,-168.61999999999995
9,-275.23
10,-241.17
11,-111.32
12,-163.83000000000004
13,-177.24
14,-107.91000000000001
15,-144.23
16,-83.47999999999999
17,-166.81
18,-161.97
19,-121.13999999999997
20,-71.72999999999999
21,-164.05
22,-124.60000000000001
23,-137.85
24,-159.27
25,-190.18
26,-196.8
27,-149.2
28,-84.66999999999999
29,-60.040000000000006
30,-147.77
31,-196.16
32,-73.35999999999997
33,-148.63
34,-156.0
35,-121.35
36,-144.84
37,-163.01
38,-122.62999999999998
39,-203.32999999999998
40,-90.56
41,-158.74000000000012
42,-88.89999999999999
43,-119.24
44,-165.35
45,-122.51000000000002
1,-9.239999999999997
2,-28.669999999999998
3,-36.5
4,-63.540000000000006
5,-86.09999999999998
6,-62.049999999999976
7,-68.99000000000001
8,-49.46999999999999
9,-61.239999999999995
1,-5.221999999999999
2,-14.289
3,-19.419999999999998
4,-40.15199999999999
5,-50.50999999999999
6,-45.861
7,-43.936
8,-29.726
9,-26.925
10,-41.669000000000025
11,-29.832000000000004
12,-48.675000000000004
13,-34.219999999999985
14,-13.364999999999998
15,-35.410999999999994
16,-12.08
17,-11.053999999999997
18,-26.953
19,-10.959000000000009
20,-22.655
21,-23.48
22,-28.669000000000008
23,-18.915999999999997
24,-28.468000000000004
25,-18.084
26,-26.383000000000003
27,-21.315
28,-28.957000000000008
29,-4.265
30,-24.872
31,-19.108999999999998
32,-17.435000000000002
33,-23.584000000000003
34,-20.733
35,-19.476000000000006
36,-17.266
37,-28.87800000000001
38,-15.158
39,-23.387999999999998
40,-30.579
41,-15.380000000000004
42,-18.321
43,-13.089000000000004
44,-21.989999999999995
45,-27.94
46,-16.075999999999993
47,-29.686999999999998
48,-29.207
49,-29.606
50,-25.808000000000007
51,-28.848
52,-19.268
53,-40.75600000000001
54,-24.491
55,-22.041000000000004
56,-13.842
57,-17.726999999999997
58,-22.429000000000002
59,-20.679
60,-15.792000000000005
61,-27.332
62,-35.554
63,-23.881999999999998
64,-33.31500000000001
65,-30.816000000000003
66,-24.383999999999997
67,-21.088
68,-16.307000000000002
69,-10.512
70,-9.639
71,-5.969999999999995
72,-22.569
73,-36.474000000000004
74,-11.64
75,-11.722999999999997
76,-19.491999999999997
77,-32.68900000000001
78,-22.097
79,-16.753999999999998
80,-17.28999999999999
81,-16.096999999999998
82,-28.629999999999995
83,-15.372
84,-21.188000000000006
85,-25.926000000000002
86,-24.189000000000007
87,-6.850999999999999
88,-16.83
89,-21.856
90,-33.18600000000001
91,-17.846999999999987
92,-23.389999999999993
93,-5.566999999999998
94,-19.582999999999995
95,-14.318999999999999
96,-23.548999999999996
97,-25.671
98,-21.993999999999996
99,-20.767
100,-8.189999999999998
101,-32.344
102,-23.002
103,-20.755000000000003
104,-23.98400000000001
105,-18.671
106,-10.610999999999999
107,-14.949999999999998
108,-13.890999999999996
109,-27.741
110,-19.081
111,-23.615000000000006
112,-22.067999999999998
113,-17.975
114,-16.816
115,-26.857
116,-32.531000000000006
117,-5.1069999999999975
118,-20.334
119,-24.089
120,-33.001000000000005
121,-19.514000000000014
122,-11.919000000000002
123,-18.57
124,-26.049
125,-16.690999999999995
126,-17.114999999999995
127,-39.355000000000004
128,-16.22800000000001
129,-13.048000000000002
130,-25.480999999999998
131,-21.127
132,-12.428
133,-16.583
134,-31.445000000000007
135,-7.371999999999996
136,-21.988000000000007
137,-19.234000000000005
138,-19.219
139,-29.686999999999998
140,-31.165999999999997
141,-21.799999999999997
142,-14.70600000000001
143,-12.548000000000007
144,-28.809
145,-28.762
146,-23.994999999999987
147,-23.043000000000003
148,-29.919000000000008
149,-33.31
150,-18.573999999999998
151,-24.598000000000003
152,-35.504000000000005
153,-11.978999999999997
154,-22.337000000000003
155,-23.966
156,-27.899
157,-13.212000000000018
158,-23.349
159,-25.792
160,-21.062
161,-19.914
162,-14.785000000000013
163,-27.746999999999996
164,-16.493000000000002
165,-14.372000000000012
166,-15.762
167,-11.149
168,-10.979999999999999
169,-36.528000000000006
170,-24.544000000000008
171,-18.902
172,-21.201
173,-25.406
174,-12.036000000000001
175,-10.741
176,-39.57299999999999
177,-31.812000000000005
178,-17.020000000000003
179,-34.961000000000006
180,-22.414000000000005
181,-17.439999999999998
182,-23.745000000000005
183,-29.776000000000003
184,-29.189000000000004
185,-26.083
186,-8.162000000000003
187,-28.495
188,-15.340999999999998
189,-21.404
190,-32.84400000000001
191,-22.047
192,-26.143
193,-16.022
194,-25.323
195,-21.864
196,-28.326
197,-15.003
198,-34.223000000000006
199,-13.216
200,-26.74899999999999
1,-3.4439999999999973
2,-2.5239999999999965
3,-0.7510000000000006
4,-5.160999999999987
5,-6.472999999999988
6,-12.044000000000011
7,-0.5050000000000006
8,-10.03400000000001
9,-3.4410000000000056
10,-0.28600000000000037
11,-4.922999999999988
12,-0.5150000000000003
13,-5.180999999999989
14,-7.066999999999996
15,-9.258000000000024
16,0.2399999999999997
17,-8.569000000000019
18,-8.952000000000018
19,-0.29500000000000015
20,-6.9249999999999945
21,-2.4280000000000026
22,-6.827999999999998
23,-1.2689999999999986
24,-2.8910000000000005
25,-0.4930000000000004
26,-13.20400000000001
27,-5.029999999999999
28,-10.395999999999994
29,-3.5329999999999973
30,-10.262000000000015
31,-7.529999999999988
32,-18.570000000000014
33,-8.434000000000005
34,-0.2290000000000001
35,-2.0169999999999964
36,-6.349999999999998
37,-10.203000000000015
38,-0.08600000000000027
39,-0.6770000000000005
40,-15.082000000000015
41,-0.41100000000000037
42,-23.403000000000013
43,-4.47399999999999
44,-7.469999999999987
45,-10.09500000000001
46,-4.951999999999995
47,-0.4120000000000006
48,-9.687000000000031
49,-5.038999999999988
50,-9.160000000000013
51,-0.3850000000000004
52,-5.404999999999986
53,-0.3110000000000004
54,-1.4919999999999967
55,-11.425000000000018
56,-5.807999999999996
57,-0.45200000000000035
58,-11.434000000000017
59,-10.163000000000013
60,-8.504000000000023
61,-5.615999999999985
62,-10.479000000000024
63,-13.48600000000002
64,-10.477000000000027
65,-3.429000000000006
66,-14.609000000000023
67,-14.352000000000025
68,-4.632999999999998
69,-0.4610000000000003
70,0.003999999999999795
71,-4.249999999999996
72,-4.5429999999999895
73,-4.419999999999992
74,-7.775999999999999
75,-0.3820000000000003
76,-6.357999999999989
77,-1.4459999999999973
78,-10.929
79,-2.4150000000000036
80,-0.015000000000000326
81,-0.2510000000000003
82,-13.525000000000025
83,-10.093000000000004
84,-8.498000000000017
85,-6.243999999999989
86,-12.297000000000008
87,0.1939999999999995
88,-0.48200000000000043
89,-1.0949999999999998
90,-9.188000000000022
91,-0.39800000000000046
92,-0.011000000000000426
93,-0.013000000000000095
94,-10.941000000000017
95,-0.2250000000000002
96,-3.9660000000000006
97,-8.659000000000022
98,-0.12000000000000022
99,-3.383000000000003
100,-0.9580000000000004
101,-6.430999999999984
102,-0.6140000000000005
103,-4.975999999999992
104,-15.436000000000023
105,-7.547999999999987
106,-19.103999999999996
107,-4.190999999999996
108,-4.265999999999995
109,-7.562999999999983
110,-5.415999999999987
111,-2.874000000000003
112,-0.5730000000000004
113,-1.1109999999999995
114,-14.125000000000018
115,-0.7330000000000005
116,-4.020000000000001
117,-1.8579999999999957
118,-0.4160000000000004
119,-3.4930000000000065
120,-16.39200000000002
121,-18.13100000000001
122,0.005999999999999839
123,-0.33900000000000036
124,-14.05400000000002
125,-0.6640000000000006
126,-5.497999999999991
127,-19.648000000000025
128,-4.278999999999994
129,-0.30800000000000033
130,-15.931999999999997
131,-0.6330000000000005
132,0.12999999999999967
133,-0.39700000000000035
134,-16.216000000000022
135,-0.21600000000000014
136,-7.458999999999987
137,-7.42799999999999
138,-15.253000000000013
139,-7.297999999999989
140,-10.813000000000029
141,-5.925999999999993
142,-0.3030000000000004
143,-13.287000000000008
144,-7.541999999999985
145,-0.4630000000000004
146,-12.234000000000018
147,-0.5210000000000005
148,-15.365000000000013
149,-17.196000000000012
150,-3.4480000000000044
151,-9.150000000000004
152,-3.0410000000000035
153,-0.3210000000000002
154,-8.298000000000004
155,-6.565999999999984
156,-7.587999999999984
157,-11.674000000000015
158,-10.454000000000022
159,-10.348000000000026
160,-8.507000000000016
161,-9.46800000000002
162,-7.1079999999999925
163,-12.946000000000025
164,-0.2850000000000003
165,-3.1260000000000026
166,-0.27200000000000035
167,-15.199000000000012
168,-0.45500000000000035
169,-17.379000000000026
170,-8.096999999999994
171,-4.4949999999999894
172,-11.44500000000002
173,-13.382000000000017
174,-6.994999999999996
175,-2.117999999999999
176,-15.587000000000025
177,-13.519000000000025
178,-11.04200000000001
179,-4.411999999999993
180,-3.9590000000000023
181,-1.4369999999999976
182,-16.892000000000007
183,-14.569000000000027
184,-20.367000000000022
185,-3.7770000000000064
186,-1.033999999999999
187,-3.3490000000000024
188,-4.42399999999999
189,-6.352999999999988
190,-19.526000000000028
191,-0.5850000000000005
192,-11.453000000000028
193,-5.249999999999988
194,-5.588999999999984
195,-6.347999999999987
196,-22.133000000000006
197,-10.354999999999997
198,-25.138000000000005
199,-3.588000000000005
200,-3.9000000000000012
1,-3.4439999999999973
2,-2.5239999999999965
3,-0.7510000000000006
4,-5.160999999999987
5,-6.472999999999988
6,-12.044000000000011
7,-0.5050000000000006
8,-10.03400000000001
9,-3.4410000000000056
10,-0.28600000000000037
11,-4.922999999999988
12,-0.5150000000000003
13,-5.180999999999989
14,-7.066999999999996
15,-9.258000000000024
16,0.2399999999999997
17,-8.569000000000019
18,-8.952000000000018
19,-0.29500000000000015
20,-6.9249999999999945
21,-2.4280000000000026
22,-6.827999999999998
23,-1.2689999999999986
24,-2.8910000000000005
25,-0.4930000000000004
26,-13.20400000000001
27,-5.029999999999999
28,-10.395999999999994
29,-3.5329999999999973
30,-10.262000000000015
31,-7.529999999999988
32,-18.570000000000014
33,-8.434000000000005
34,-0.2290000000000001
35,-2.0169999999999964
1,-3.503999999999997
2,-0.38100000000000045
3,-4.50699999999999
4,-13.209000000000007
5,-2.195999999999999
6,-2.9300000000000033
7,-0.5150000000000005
8,-4.141999999999999
9,-10.745000000000026
10,-0.3640000000000003
11,-4.0569999999999995
12,-5.560999999999999
13,-9.181
14,-10.371000000000008
15,-22.449000000000005
16,-12.267
17,-13.448000000000018
18,-21.137
19,-8.897000000000018
20,-18.183999999999983
21,-8.583000000000002
22,-26.648000000000017
23,-9.29700000000001
24,-2.9479999999999995
25,-5.518999999999995
26,-20.436000000000014
27,-11.376000000000015
28,0.08699999999999958
29,-3.3950000000000014
30,-15.405000000000019
31,-6.333999999999988
32,-12.104000000000005
33,-11.340000000000018
34,-4.378999999999991
35,-0.9950000000000003
36,-8.661000000000021
37,-13.250000000000014
38,-0.026000000000000294
39,-0.6670000000000005
40,-16.07900000000001
41,-1.302999999999997
42,-14.16300000000002
43,-2.1739999999999986
44,-9.54200000000002
45,-15.08100000000001
46,-9.998000000000008
47,-5.496999999999984
48,-4.444999999999992
49,-15.350000000000025
50,-6.931999999999992
51,-2.5220000000000025
52,-4.214999999999997
53,-4.281999999999996
54,-2.6110000000000038
55,-14.589000000000018
56,-20.19500000000001
57,-7.485999999999997
58,-8.148999999999997
59,-13.227
60,-9.636999999999993
61,-8.59200000000002
62,-13.402000000000001
63,-19.829000000000022
64,-19.555000000000025
65,-28.44600000000003
66,-19.844000000000026
67,-12.468000000000023
68,-19.52900000000001
69,-7.092999999999987
70,-12.730000000000008
71,-12.42700000000003
72,-19.87900000000002
73,-22.85900000000003
74,-41.46100000000003
75,-15.424000000000023
76,-27.992000000000022
77,-25.45300000000003
78,-36.465000000000025
79,-12.454000000000011
80,-33.465000000000025
81,-21.464000000000034
82,-24.45800000000003
83,-29.46500000000003
84,-25.465000000000025
85,-30.465000000000032
86,-28.46500000000003
87,-33.46500000000003
88,-16.46500000000002
89,-31.465000000000025
90,-32.465000000000025
91,-20.46500000000003
92,-34.465000000000025
93,-22.46500000000003
94,-37.46500000000003
95,-20.457000000000015
96,-28.46100000000003
97,-25.465000000000032
98,-24.453000000000028
99,-26.465000000000032
100,-22.46100000000003
101,-31.302000000000028
102,-22.43200000000003
103,-18.925000000000026
104,-32.350000000000016
105,-11.911000000000026
106,-28.953000000000024
107,-28.450000000000028
108,-23.401000000000028
109,-30.41400000000003
110,-29.351000000000028
111,-39.35600000000002
112,-17.46500000000003
113,-24.359000000000027
114,-41.461000000000034
115,-15.465000000000028
116,-34.465000000000025
117,-26.46500000000003
118,-22.465000000000032
119,-28.465000000000032
120,-37.46500000000003
121,-31.46500000000003
122,-23.465000000000032
123,-18.461000000000027
124,-48.46500000000003
125,-7.464999999999992
126,-15.465000000000028
127,-31.457000000000033
128,-22.46500000000003
129,-17.46500000000003
130,-37.46500000000003
131,-17.46500000000003
132,-27.465000000000032
133,-18.46500000000003
134,-40.46500000000003
135,-18.465000000000032
136,-19.465000000000032
137,-18.46500000000003
138,-38.465000000000025
139,-26.46500000000003
140,-23.465000000000032
141,-26.465000000000032
142,-21.465000000000032
143,-23.46500000000003
144,-25.46500000000003
145,-22.46500000000003
146,-24.46500000000003
147,-22.465000000000032
148,-28.46500000000003
149,-48.46500000000003
150,-17.46500000000002
151,-25.46500000000003
152,-33.465000000000025
153,-19.465000000000032
154,-27.46500000000003
155,-22.46500000000003
156,-24.46100000000003
157,-39.46500000000003
158,-21.465000000000025
159,-38.465000000000025
160,-23.465000000000032
161,-28.46500000000003
162,-26.465000000000025
163,-47.46500000000003
164,-25.46500000000003
165,-29.46500000000003
166,-25.46500000000003
167,-31.46500000000003
168,-19.46500000000003
169,-39.44500000000003
170,-38.40300000000003
171,-16.45000000000003
172,-27.465000000000032
173,-27.46500000000003
174,-21.465000000000025
175,-21.46500000000003
176,-33.46500000000003
177,-28.465000000000032
178,-27.46500000000003
179,-27.465000000000032
180,-32.46500000000003
181,-26.46500000000003
182,-39.46500000000003
183,-26.465000000000032
184,-37.465000000000025
185,-10.465000000000012
186,-28.46500000000003
187,-22.465000000000032
188,-20.46500000000003
189,-31.465000000000032
190,-28.465000000000032
191,-19.46500000000003
192,-33.46500000000003
193,-29.465000000000032
194,-20.46500000000003
195,-26.46500000000003
196,-40.46500000000003
197,-14.465000000000014
198,-39.46500000000003
199,-21.46500000000003
200,-34.465000000000025
1,0.7
2,-0.1620000000000002
3,-0.6050000000000004
4,-1.1459999999999997
5,-1.764999999999996
6,-2.244999999999998
7,-1.8409999999999975
8,-1.536999999999999
9,-1.8989999999999958
10,-1.8569999999999964
11,-1.8419999999999968
12,-1.6059999999999974
13,-2.044999999999997
14,-1.7219999999999973
15,-2.1049999999999973
16,-2.130999999999998
17,-1.8849999999999958
18,-2.298999999999999
19,-1.7589999999999968
20,-2.018999999999996
21,-1.824999999999996
22,-2.094999999999998
23,-1.902999999999997
24,-2.0929999999999973
25,-1.7489999999999974
26,-1.9579999999999955
1,0.7799999999999999
2,-0.1620000000000002
3,-0.5650000000000004
4,-0.6660000000000005
5,-1.4649999999999976
6,-1.4649999999999976
7,-1.4009999999999991
8,-1.0170000000000003
9,-1.4589999999999979
10,-1.4369999999999987
11,-1.2019999999999984
12,-1.285999999999999
13,-1.4649999999999976
14,-1.3819999999999988
15,-1.4649999999999976
16,-1.4309999999999987
17,-1.4649999999999976
18,-1.4589999999999979
19,-1.4589999999999979
20,-1.4589999999999979
21,-1.4649999999999976
22,-1.4349999999999983
23,-1.422999999999998
24,-1.3709999999999989
25,-1.3779999999999988
26,-1.281999999999999
27,-0.7970000000000006
28,-0.9220000000000007
29,-0.6640000000000005
30,-0.6830000000000005
31,-1.0590000000000004
32,-0.5070000000000003
33,-0.4570000000000004
34,-0.5380000000000004
35,-0.12700000000000017
36,-0.34400000000000025
37,-0.08100000000000038
38,0.10099999999999967
39,-0.7430000000000005
40,-0.1520000000000003
41,-0.3300000000000002
42,0.15599999999999964
43,-0.04199999999999999
44,-0.48500000000000043
45,0.16499999999999976
46,0.12199999999999979
47,-0.6890000000000005
48,-0.40500000000000036
49,-0.18100000000000027
50,0.17599999999999966
51,-0.5550000000000004
52,-0.21700000000000036
53,-0.0670000000000002
54,-0.5110000000000003
55,-0.38900000000000023
56,-0.028000000000000115
57,-0.4340000000000003
58,-0.0640000000000001
59,0.12499999999999972
60,-0.2960000000000002
61,-0.43500000000000044
62,-0.42700000000000043
63,-0.4600000000000003
64,-0.3120000000000002
65,-0.35400000000000037
66,-0.3680000000000003
67,-0.19900000000000023
68,0.522
69,-0.3510000000000002
70,0.4299999999999997
71,0.04799999999999999
72,-0.3240000000000003
73,-0.4660000000000004
74,0.2699999999999997
75,-0.11200000000000002
76,-0.1170000000000002
77,-0.18800000000000028
78,0.18499999999999986
79,-0.35900000000000026
80,-0.14400000000000013
81,0.05399999999999973
82,-0.5110000000000003
83,-0.18200000000000016
84,-0.3100000000000003
85,-0.3170000000000004
86,-0.019000000000000156
87,0.3259999999999996
88,-0.35900000000000026
89,0.02899999999999979
90,-0.18500000000000022
91,-0.1060000000000002
92,-0.014000000000000373
93,0.12699999999999978
94,0.03499999999999985
95,-0.1520000000000002
96,0.12699999999999967
97,-0.5510000000000004
98,-0.11900000000000016
99,-0.24900000000000028
100,0.11799999999999979
101,-0.33300000000000035
102,-0.44400000000000045
103,0.010999999999999843
104,-0.41500000000000026
105,-0.40000000000000024
106,0.31199999999999994
107,-0.26900000000000013
108,-0.25100000000000017
109,-0.31200000000000044
110,-0.057000000000000425
111,-0.12600000000000028
112,-0.4740000000000003
113,-0.04100000000000009
114,0.006999999999999789
115,-0.6470000000000005
116,0.06299999999999968
117,0.18999999999999967
118,-0.1190000000000002
119,-0.3780000000000004
120,-0.17300000000000015
121,0.07599999999999979
122,0.10699999999999985
123,-0.2710000000000002
124,0.02499999999999973
125,-0.6440000000000005
126,-0.29900000000000015
127,-0.7020000000000005
128,-0.06000000000000004
129,-0.36300000000000027
130,0.05999999999999968
131,-0.24800000000000016
132,0.06999999999999978
133,-0.24300000000000022
134,0.17999999999999977
135,-0.113
136,-0.11300000000000016
137,-0.1820000000000001
138,-0.007000000000000006
139,-0.28400000000000025
140,-0.8060000000000006
141,0.5259999999999998
142,-0.32600000000000023
143,0.013999999999999901
144,-0.6710000000000005
145,-0.5960000000000004
146,-0.005000000000000157
147,-0.5070000000000005
148,0.06199999999999979
149,0.06299999999999946
150,-0.2810000000000002
151,-0.07200000000000015
152,0.20099999999999973
153,-0.17300000000000007
154,-0.21600000000000025
155,-0.5250000000000004
156,-0.4590000000000004
157,0.15699999999999975
158,-0.35100000000000037
159,-0.09900000000000027
160,-0.38800000000000023
161,-0.21000000000000024
162,0.07799999999999987
163,-0.05700000000000026
164,-0.26300000000000034
165,0.07199999999999968
166,-0.28100000000000036
167,0.038999999999999674
168,-0.29800000000000015
169,-0.03000000000000043
170,0.3019999999999997
171,-0.3780000000000002
172,-0.19500000000000017
173,-0.2650000000000002
174,0.0639999999999998
175,-0.005000000000000213
176,-0.36700000000000027
177,-0.33200000000000035
178,0.11699999999999962
179,-0.3090000000000004
180,0.2139999999999998
181,-0.4620000000000004
182,0.12899999999999978
183,-0.1750000000000001
184,-0.08000000000000018
185,-0.7290000000000005
186,-0.13600000000000012
187,-0.33500000000000024
188,-0.11700000000000003
189,-0.3160000000000003
190,-0.33200000000000024
191,-0.18300000000000016
192,-0.40200000000000025
193,-0.04300000000000026
194,-0.6190000000000004
195,-0.018000000000000266
196,0.5389999999999998
197,0.019999999999999962
198,0.2509999999999998
199,-0.3190000000000003
200,0.1659999999999997
1,0.7799999999999999
2,-0.1620000000000002
3,-0.5650000000000004
4,-0.6660000000000005
5,-1.4649999999999976
6,-1.4649999999999976
7,-1.4009999999999991
8,-1.0170000000000003
9,-1.4589999999999979
10,-1.4369999999999987
11,-1.2019999999999984
12,-1.285999999999999
13,-1.4649999999999976
14,-1.3819999999999988
15,-1.4649999999999976
16,-1.4309999999999987
17,-1.4649999999999976
18,-1.4589999999999979
19,-1.4589999999999979
20,-1.4589999999999979
21,-1.4649999999999976
22,-1.4349999999999983
23,-1.422999999999998
24,-1.3709999999999989
25,-1.3779999999999988
26,-1.281999999999999
27,-0.7970000000000006
28,-0.9220000000000007
29,-0.6640000000000005
30,-0.6830000000000005
31,-1.0590000000000004
32,-0.5070000000000003
33,-0.4570000000000004
34,-0.5380000000000004
35,-0.12700000000000017
36,-0.34400000000000025
37,-0.08100000000000038
38,0.10099999999999967
39,-0.7430000000000005
40,-0.1520000000000003
41,-0.3300000000000002
42,0.15599999999999964
43,-0.04199999999999999
44,-0.48500000000000043
45,0.16499999999999976
46,0.12199999999999979
47,-0.6890000000000005
48,-0.40500000000000036
49,-0.18100000000000027
50,0.17599999999999966
51,-0.5550000000000004
52,-0.21700000000000036
53,-0.0670000000000002
54,-0.5110000000000003
55,-0.38900000000000023
56,-0.028000000000000115
57,-0.4340000000000003
58,-0.0640000000000001
59,0.12499999999999972
60,-0.2960000000000002
61,-0.43500000000000044
62,-0.42700000000000043
63,-0.4600000000000003
64,-0.3120000000000002
65,-0.35400000000000037
66,-0.3680000000000003
67,-0.19900000000000023
68,0.522
69,-0.3510000000000002
70,0.4299999999999997
71,0.04799999999999999
72,-0.3240000000000003
73,-0.4660000000000004
74,0.2699999999999997
75,-0.11200000000000002
76,-0.1170000000000002
77,-0.18800000000000028
78,0.18499999999999986
79,-0.35900000000000026
80,-0.14400000000000013
81,0.05399999999999973
82,-0.5110000000000003
83,-0.18200000000000016
84,-0.3100000000000003
85,-0.3170000000000004
86,-0.019000000000000156
87,0.3259999999999996
88,-0.35900000000000026
89,0.02899999999999979
90,-0.18500000000000022
91,-0.1060000000000002
92,-0.014000000000000373
93,0.12699999999999978
94,0.03499999999999985
95,-0.1520000000000002
96,0.12699999999999967
97,-0.5510000000000004
98,-0.11900000000000016
99,-0.24900000000000028
100,0.11799999999999979
101,-0.33300000000000035
102,-0.44400000000000045
103,0.010999999999999843
104,-0.41500000000000026
105,-0.40000000000000024
106,0.31199999999999994
107,-0.26900000000000013
108,-0.25100000000000017
109,-0.31200000000000044
110,-0.057000000000000425
111,-0.12600000000000028
112,-0.4740000000000003
113,-0.04100000000000009
114,0.006999999999999789
115,-0.6470000000000005
116,0.06299999999999968
117,0.18999999999999967
118,-0.1190000000000002
119,-0.3780000000000004
120,-0.17300000000000015
121,0.07599999999999979
122,0.10699999999999985
123,-0.2710000000000002
124,0.02499999999999973
125,-0.6440000000000005
126,-0.29900000000000015
127,-0.7020000000000005
128,-0.06000000000000004
129,-0.36300000000000027
130,0.05999999999999968
131,-0.24800000000000016
132,0.06999999999999978
133,-0.24300000000000022
134,0.17999999999999977
135,-0.113
136,-0.11300000000000016
137,-0.1820000000000001
138,-0.007000000000000006
139,-0.28400000000000025
140,-0.8060000000000006
141,0.5259999999999998
142,-0.32600000000000023
143,0.013999999999999901
144,-0.6710000000000005
145,-0.5960000000000004
146,-0.005000000000000157
147,-0.5070000000000005
148,0.06199999999999979
149,0.06299999999999946
150,-0.2810000000000002
151,-0.07200000000000015
152,0.20099999999999973
153,-0.17300000000000007
154,-0.21600000000000025
155,-0.5250000000000004
156,-0.4590000000000004
157,0.15699999999999975
158,-0.35100000000000037
159,-0.09900000000000027
160,-0.38800000000000023
161,-0.21000000000000024
162,0.07799999999999987
163,-0.05700000000000026
164,-0.26300000000000034
165,0.07199999999999968
166,-0.28100000000000036
167,0.038999999999999674
168,-0.29800000000000015
169,-0.03000000000000043
170,0.3019999999999997
171,-0.3780000000000002
172,-0.19500000000000017
173,-0.2650000000000002
174,0.0639999999999998
175,-0.005000000000000213
176,-0.36700000000000027
177,-0.33200000000000035
178,0.11699999999999962
179,-0.3090000000000004
180,0.2139999999999998
181,-0.4620000000000004
182,0.12899999999999978
183,-0.1750000000000001
184,-0.08000000000000018
185,-0.7290000000000005
186,-0.13600000000000012
187,-0.33500000000000024
188,-0.11700000000000003
189,-0.3160000000000003
190,-0.33200000000000024
191,-0.18300000000000016
192,-0.40200000000000025
193,-0.04300000000000026
194,-0.6190000000000004
195,-0.018000000000000266
196,0.5389999999999998
197,0.019999999999999962
198,0.2509999999999998
199,-0.3190000000000003
200,0.1659999999999997
201,-0.2330000000000001
202,-0.4910000000000003
203,-0.21900000000000014
204,-0.40100000000000036
205,0.2899999999999996
206,-0.24800000000000016
207,-0.004000000000000101
208,-0.5560000000000004
209,0.3089999999999996
210,-0.5500000000000004
211,-0.2810000000000002
212,-0.20800000000000024
213,0.5139999999999999
214,-0.26200000000000023
215,0.1429999999999999
216,-0.2930000000000003
217,-0.35100000000000037
218,-0.28800000000000014
219,-0.26800000000000024
220,-0.17300000000000038
221,-0.03300000000000004
222,0.353
223,-0.0830000000000001
224,-0.5660000000000004
